listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
29481317,My lovely old home,222040106,2018-10-22,TR,,,,f,1.0,t,f,Sisli,,Istanbul,41.06913,28.99251,Private room in apartment,Private room,1,1.0,"[""TV"", ""Washer"", ""Kitchen"", ""Long term stays allowed"", ""Shampoo"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Private living room"", ""Wifi"", ""Dedicated workspace"", ""Heating""]",148,2,1125,,,,,,,,f
8895229,3 Bedroom 2 Bath Spacious Townhouse,46535593,2015-10-14,"Sydney, New South Wales, Australia",,,,f,1.0,t,t,Hornsby,,Sydney,-33.73306,151.07914,Entire townhouse,Entire place,6,3.0,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Wifi"", ""TV""]",215,3,1125,90.0,9.0,8.0,9.0,8.0,10.0,10.0,f
14112164,Canale Hostel Khaosan : Lady Dorm Room,57401577,2016-02-04,"Bangkok, Thailand",,,1.0,f,4.0,t,t,Phra Nakhon,,Bangkok,13.76085,100.50115,Room in hostel,Hotel room,1,1.0,"[""Air conditioning"", ""Patio or balcony"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""Waterfront"", ""Free street parking"", ""Bed linens"", ""Hot water"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Extra pillows and blankets"", ""Coffee maker"", ""Fire extinguisher"", ""Building staff"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Dryer"", ""Dedicated workspace"", ""Microwave"", ""Paid parking off premises"", ""Washer"", ""Breakfast""]",400,1,1125,92.0,9.0,9.0,9.0,9.0,9.0,9.0,f
11430846,Cosy Studio Vieux Paris Notre Dame,50730030,2015-12-07,"Fontainebleau, Ile-de-France, France",within an hour,1.0,0.0,f,3.0,t,f,Pantheon,,Paris,48.84496,2.34937,Entire apartment,Entire place,2,,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cleaning before checkout""]",41,30,1125,100.0,9.0,9.0,10.0,10.0,10.0,9.0,f
22681903,Nightlife at Silom with convenient transportation,142582109,2017-07-26,"Nonthaburi, Nonthaburi, Thailand",within a few hours,1.0,1.0,t,8.0,t,t,Bang Rak,,Bangkok,13.7275,100.52616,Room in boutique hotel,Private room,2,1.0,"[""Air conditioning"", ""Dryer"", ""Pool"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Hot water"", ""Fire extinguisher"", ""TV"", ""Smoke alarm"", ""Building staff"", ""Long term stays allowed"", ""Shampoo"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials""]",1900,1,1125,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f
39963718,"Impressive, Artistic 3BR Home in the 16th (Veeve)",137094377,2017-06-26,"London, England, United Kingdom",within an hour,1.0,0.57,f,184.0,t,t,Passy,,Paris,48.86487,2.28021,Entire apartment,Entire place,6,3.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Shampoo"", ""Bed linens"", ""Elevator""]",391,4,1125,,,,,,,,t
10133721,Awesome room with a wonderful viewo,51823906,2015-12-20,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,,,f,1.0,t,f,Joa,,Rio de Janeiro,-23.01087,-43.29496,Private room in apartment,Private room,2,1.0,"[""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Hot tub"", ""Shampoo""]",650,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
6420339,Quarto com duas camas de solteiro.,33495284,2015-05-16,"Rio de Janeiro, State of Rio de Janeiro, Brazil",a few days or more,0.33,,f,1.0,t,f,Jacarepagua,,Rio de Janeiro,-22.97233,-43.38293,Entire apartment,Entire place,2,2.0,"[""Elevator"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""First aid kit"", ""Cable TV""]",307,1,1125,,,,,,,,f
11255799,"Central, charming & quiet appartment / Le Marais.",23616392,2014-11-11,"Paris, Ile-de-France, France",,,1.0,t,1.0,t,t,Popincourt,,Paris,48.8667,2.36788,Entire apartment,Entire place,3,1.0,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Breakfast"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",89,2,60,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
16109554,Chambre chaleureuse 19e,105029739,2016-11-24,FR,,,,f,1.0,t,f,Buttes-Chaumont,,Paris,48.87909,2.37384,Private room in apartment,Private room,2,1.0,"[""Shampoo"", ""Heating"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Hangers""]",35,2,11,87.0,8.0,9.0,7.0,7.0,8.0,7.0,f
19182035,"Apartamento Fino, Espacoso e Aconchegante",67723715,2016-04-18,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1.0,0.57,f,2.0,t,t,Barra da Tijuca,,Rio de Janeiro,-22.99742,-43.38739,Entire condominium,Entire place,6,3.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""Gym"", ""Essentials"", ""Luggage dropoff allowed"", ""Sauna"", ""Hangers"", ""Clothing storage"", ""Smoke alarm"", ""Coffee maker"", ""Dedicated workspace"", ""Private entrance"", ""Washer"", ""Bed linens"", ""Hot water"", ""Waterfront"", ""Ethernet connection"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Building staff"", ""Dryer"", ""Wifi"", ""Dishes and silverware"", ""Garden or backyard"", ""Cooking basics"", ""Stove"", ""Free parking on premises"", ""Cable TV"", ""Elevator"", ""Cleaning before checkout"", ""Kitchen"", ""Ceiling fan"", ""Pool"", ""Laundromat nearby"", ""Drying rack for clothing"", ""TV"", ""Oven""]",300,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f
21528610,Da Mary&Ale,24538264,2014-12-06,Italia,within an hour,1.0,,f,1.0,t,t,II Parioli/Nomentano,,Rome,41.9102,12.51882,Entire apartment,Entire place,2,1.0,"[""Dishwasher"", ""Paid parking off premises"", ""Body soap"", ""Washer"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Toaster"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Cleaning before checkout"", ""Freezer"", ""TV"", ""Patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Oven"", ""Shampoo"", ""Bidet"", ""Essentials"", ""Bed linens""]",59,3,120,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f
6422709,Topkapi Apt. - Flat 4,33505256,2015-05-16,"Istanbul, Turkey",,,,f,6.0,t,f,Fatih,,Istanbul,41.00367,28.9737,Entire apartment,Entire place,4,1.0,"[""Hangers"", ""First aid kit"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Cable TV"", ""Crib"", ""Washer"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Air conditioning"", ""Dedicated workspace"", ""Iron"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""TV"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""Essentials""]",481,1,1125,85.0,10.0,8.0,9.0,10.0,10.0,9.0,f
38136541,Huge and cozy room in the best located area.,103901066,2016-11-15,"Mexico City, Mexico City, Mexico",,,1.0,f,1.0,t,t,Benito Juarez,,Mexico City,19.39685,-99.16829,Private room in apartment,Private room,2,1.0,"[""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Essentials"", ""Lock on bedroom door"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Hangers"", ""First aid kit"", ""Wifi""]",593,3,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
17178952,"Clean, Cosy Bedroom In A Beautiful Quiet Home",17538732,2014-07-02,"Kellyville Ridge, New South Wales, Australia",,,,f,2.0,t,t,Blacktown,,Sydney,-33.71444,150.91355,Private room in bungalow,Private room,2,1.0,"[""Long term stays allowed"", ""Free parking on premises"", ""Smoke alarm"", ""Private entrance"", ""Hot water"", ""Free street parking"", ""Essentials"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV""]",49,3,1125,87.0,9.0,8.0,10.0,10.0,9.0,8.0,t
24954054,The Decks Self Catering Apartment,188642594,2018-05-09,"Cape Town, Western Cape, South Africa",,,,f,2.0,t,f,Ward 115,,Cape Town,-33.92306,18.42264,Private room in apartment,Private room,2,1.0,"[""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Patio or balcony"", ""Iron"", ""Lock on bedroom door"", ""Private entrance"", ""Fire extinguisher"", ""Essentials"", ""Paid parking on premises"", ""Washer"", ""Kitchen"", ""Long term stays allowed"", ""Hangers"", ""Smoke alarm"", ""Elevator"", ""TV""]",1500,7,30,,,,,,,,t
30309672,Family Holidays,224541155,2018-11-06,"Paris, Ile-de-France, France",within an hour,1.0,1.0,t,6.0,t,t,Opera,,Paris,48.8748,2.34277,Entire condominium,Entire place,4,1.0,"[""Dishwasher"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""Paid parking on premises"", ""TV"", ""Iron"", ""Lockbox"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Elevator""]",275,2,45,,,,,,,,t
30573546,DREAM ROOM.....,227261631,2018-11-24,TR,,,,f,1.0,t,f,Besiktas,,Istanbul,41.0731,29.01944,Private room in serviced apartment,Private room,2,1.0,"[""First aid kit"", ""Washer"", ""Free parking on premises"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""Heating""]",100,1,7,,,,,,,,f
34484581,Classic nice,41603840,2015-08-16,"BeyoÃÂÃÂÃÂÃÂ¸lu, Istanbul, Turkey",within a few hours,1.0,0.0,f,6.0,t,f,Beyoglu,,Istanbul,41.03609,28.9781,Entire apartment,Entire place,2,,"[""Wifi"", ""Hangers"", ""Shampoo"", ""Heating"", ""Essentials"", ""Air conditioning"", ""Free parking on premises"", ""TV"", ""Hot water"", ""Long term stays allowed"", ""Elevator"", ""Hair dryer""]",519,1,1125,,,,,,,,t
12552420,Quiet Studio,2103336,2012-04-09,"Paris, Ile-de-France, France",within an hour,1.0,1.0,t,1.0,t,t,Popincourt,,Paris,48.86828,2.3711,Entire apartment,Entire place,3,,"[""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""Iron"", ""Indoor fireplace"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",70,2,90,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
16764298,Confortable studio in Paris.,61997981,2016-03-07,"Paris, Ile-de-France, France",within a few hours,1.0,0.78,f,2.0,t,t,Passy,,Paris,48.86989,2.27868,Private room in guest suite,Private room,2,1.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""Lock on bedroom door"", ""Lockbox"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""First aid kit"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",45,2,365,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f
14278609,Charmant 2 piÃÂÃÂÃÂÃÂ¨ces ÃÂÃÂÃÂÃÂ  Republique-Canal St Martin,75266281,2016-06-01,"Paris, Ile-de-France, France",,,1.0,t,1.0,t,t,Enclos-St-Laurent,,Paris,48.87116,2.3612,Entire apartment,Entire place,2,1.0,"[""Kitchen"", ""Hangers"", ""Oven"", ""Long term stays allowed"", ""Iron"", ""First aid kit"", ""Smoke alarm"", ""Paid parking off premises"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Essentials"", ""Pour-over coffee"", ""Dishes and silverware"", ""Washer"", ""Electric stove"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Wifi""]",60,3,120,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f
23216739,Habitacion en Colonia Santa Teresa,1519400,2011-12-19,"Mexico City, Mexico City, Mexico",,,0.0,f,0.0,t,t,La Magdalena Contreras,,Mexico City,19.3106,-99.22503,Private room in apartment,Private room,1,1.0,"[""TV"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Lock on bedroom door"", ""Oven"", ""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Elevator"", ""Host greets you"", ""Iron"", ""Hangers""]",300,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40746058,Charming and bright apartment in the 19th,291007369,2019-09-02,FR,,,,f,0.0,t,t,Buttes-Chaumont,,Paris,48.88986,2.37928,Entire apartment,Entire place,2,1.0,"[""Single level home"", ""Shampoo"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Essentials"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Long term stays allowed"", ""Dedicated workspace""]",69,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
43860871,Prime LIC Location Apartment 15 minutes to Midtown,100112994,2016-10-17,"New York, New York, United States",within a few hours,1.0,0.8,f,4.0,t,t,Long Island City,Queens,New York,40.74924,-73.93765,Entire apartment,Entire place,9,2.0,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Changing table"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Host greets you"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Private entrance"", ""Carbon monoxide alarm""]",67,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
46210077,"Long Term - 2 bedroom 87m2, rue de la Pompe, Paris 16",344048560,2020-04-17,FR,within a day,0.9,0.43,f,34.0,t,t,Passy,,Paris,48.85874,2.27587,Entire apartment,Entire place,4,2.0,"[""Dishes and silverware"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Dishwasher"", ""Coffee maker"", ""Washer"", ""Dryer"", ""Stove"", ""Microwave"", ""Free parking on premises"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Elevator"", ""Long term stays allowed""]",181,30,1125,,,,,,,,f
45652742,Lovely paradise,131993336,2017-05-25,"Queens, New York, United States",within an hour,1.0,0.94,t,2.0,t,t,Forest Hills,Queens,New York,40.71791,-73.85064,Entire house,Entire place,2,1.0,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Bed linens"", ""Room-darkening shades"", ""Essentials"", ""Dishes and silverware"", ""Wifi"", ""Heating"", ""Freezer"", ""Stove"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Window guards"", ""Baby safety gates"", ""Private entrance"", ""Carbon monoxide alarm""]",85,1,35,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
33986182,"Mid city, Great $$ 3BR Villa | / 3-8 pp| , Netflix",95548084,2016-09-17,"Bangkok, Thailand",within an hour,1.0,1.0,f,32.0,t,t,Huai Khwang,,Bangkok,13.79344,100.57586,Entire house,Entire place,8,3.0,"[""Air conditioning"", ""Patio or balcony"", ""Body soap"", ""Pour-over coffee"", ""Refrigerator"", ""Iron"", ""High chair"", ""Oven"", ""Barbecue utensils"", ""Hair dryer"", ""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Lockbox"", ""Cooking basics"", ""Bed linens"", ""Hot water"", ""TV"", ""Garden or backyard"", ""Smoke alarm"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Bathtub"", ""Dishwasher"", ""Stove"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Washer"", ""First aid kit"", ""Cable TV"", ""BBQ grill"", ""Dedicated workspace"", ""Microwave"", ""Rice maker"", ""Private entrance"", ""Kitchen"", ""Shower gel"", ""Free parking on premises \u2013 1 space""]",3853,1,45,100.0,10.0,9.0,10.0,10.0,9.0,10.0,t
30343505,HABITACIÃÂÃÂÃÂ¢ÃÂÃÂN  home-office,227726813,2018-11-26,"Mexico City, Mexico City, Mexico",,,1.0,f,2.0,t,f,Iztapalapa,,Mexico City,19.39198,-99.05524,Private room in house,Private room,1,1.0,"[""Dedicated workspace"", ""Essentials"", ""Lock on bedroom door"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Long term stays allowed""]",230,2,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
27913027,Lovely Private Room in a Large Family Home,42876646,2015-08-30,"Sydney, New South Wales, Australia",,,,f,1.0,t,t,Warringah,,Sydney,-33.7488,151.24926,Private room in house,Private room,2,1.0,"[""Fire extinguisher"", ""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Breakfast"", ""Dryer"", ""Essentials"", ""Lock on bedroom door"", ""Hangers"", ""First aid kit"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Heating""]",83,1,15,,,,,,,,t
2524950,Bernas house,3229696,2012-08-11,"Rome, Lazio, Italy",,,,f,4.0,t,t,VIII Appia Antica,,Rome,41.86693,12.47847,Entire apartment,Entire place,6,2.0,"[""Shampoo"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Free street parking"", ""Heating""]",70,4,300,73.0,8.0,6.0,8.0,9.0,8.0,7.0,f
36963696,"Studio ensoleille, 18m2, au pied de Montmartre",39012700,2015-07-20,"Paris, Ile-de-France, France",,,,f,1.0,t,t,Opera,,Paris,48.87988,2.3455,Entire apartment,Entire place,2,,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Paid parking off premises"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Cleaning before checkout"", ""Host greets you"", ""Long term stays allowed"", ""Microwave""]",50,7,30,,,,,,,,f
16949719,De Waterkant Studio,9189366,2013-10-02,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.88,t,9.0,t,t,Ward 115,,Cape Town,-33.91336,18.41491,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Lockbox"", ""Hot water"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Cable TV"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Microwave"", ""Iron"", ""Oven"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Washer"", ""Dishes and silverware"", ""Free street parking""]",453,3,1125,95.0,9.0,10.0,10.0,10.0,10.0,10.0,f
8395098,"Groenfontein Guest Farm, Philadelphia District",40360277,2015-08-03,,,,0.0,f,1.0,f,t,Ward 32,,Cape Town,-33.5859,18.56712,Entire house,Entire place,6,3.0,"[""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Long term stays allowed"", ""Iron"", ""Fire extinguisher"", ""Heating"", ""Essentials"", ""Indoor fireplace"", ""Pool"", ""First aid kit"", ""Washer"", ""Dedicated workspace"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Smoke alarm""]",4500,1,1125,98.0,9.0,10.0,10.0,10.0,10.0,10.0,f
1045019,BRIGHT & QUIET & TRENDY LOFT,5750989,2013-04-03,"Paris, Ile-de-France, France",,,,f,1.0,t,t,Enclos-St-Laurent,,Paris,48.87447,2.34928,Entire apartment,Entire place,4,1.0,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",120,365,365,89.0,9.0,8.0,9.0,9.0,10.0,9.0,f
31080063,ULTRA LUX PENTHOUSE SUITE - SEA & MOUNTAIN VIEWS,229550046,2018-12-07,"Cape Town, Western Cape, South Africa",within a day,0.85,0.9,f,6.0,t,t,Ward 100,,Cape Town,-34.16399,18.8641,Entire apartment,Entire place,6,3.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""First aid kit"", ""Kitchen"", ""Beachfront"", ""Air conditioning"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Elevator"", ""TV"", ""Iron"", ""Private entrance"", ""Cooking basics"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Washer"", ""Hot tub""]",2650,2,45,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
32767266,Designer inner city townhouse + parking + backyard,37121587,2015-06-30,"Sydney, New South Wales, Australia",,,1.0,f,1.0,t,t,Leichhardt,,Sydney,-33.88361,151.15584,Entire townhouse,Entire place,4,2.0,"[""Patio or balcony"", ""Garden or backyard"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Iron"", ""Free parking on premises"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Dryer"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",300,5,21,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t
39189852,Chambre superieur sur cour,299271608,2019-10-01,"Paris, Ile-de-France, France",within a day,1.0,1.0,t,4.0,t,t,Batignolles-Monceau,,Paris,48.88492,2.29838,Room in hotel,Hotel room,2,1.0,"[""Dishwasher"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Crib"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Dryer"", ""Dishes and silverware"", ""Heating"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Fire extinguisher"", ""Shampoo"", ""Bed linens""]",118,1,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
21540146,Gil's Copacabana Apartment,156583804,2017-10-28,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,1.0,0.75,f,2.0,t,t,Copacabana,,Rio de Janeiro,-22.97718,-43.18995,Entire apartment,Entire place,4,,"[""Elevator"", ""Kitchen"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Iron"", ""Wifi"", ""Hangers"", ""Hair dryer"", ""Host greets you""]",115,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
14148726,Paris 14e,85467176,2016-07-23,"Paris, Ile-de-France, France",,,,f,1.0,t,t,Observatoire,,Paris,48.8253,2.32849,Entire apartment,Entire place,2,,"[""Heating"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""TV""]",68,2,1125,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f
39398032,"1BR CENTRAL- SIAM, BANGKOK",189154894,2018-05-12,"Bangkok, Thailand",within a few hours,0.8,0.82,f,18.0,t,t,Parthum Wan,,Bangkok,13.74888,100.54306,Entire condominium,Entire place,3,,"[""Air conditioning"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Long term stays allowed"", ""Gym"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Wifi"", ""Shampoo"", ""Essentials"", ""Heating"", ""Dryer"", ""Pool"", ""Dedicated workspace"", ""Elevator"", ""Kitchen"", ""Washer""]",2000,1,1125,93.0,9.0,9.0,9.0,9.0,10.0,9.0,f
